date,open,high,low,close,vol,per,pbr
2010-06-25,"341,370","345,309","339,401","342,683","46,219",3477,444
2010-06-28,"351,874","351,874","343,340","346,622","29,169",3516,449
2010-06-29,"346,622","357,126","346,622","349,904","61,058",3550,453
2010-06-30,"347,935","352,530","342,683","348,591","50,675",3536,451
2010-07-01,"342,027","347,278","338,088","345,309","41,363",3503,447
2010-07-02,"343,340","347,278","338,744","343,340","32,672",3483,445
2010-07-05,"345,309","346,622","338,744","340,057","39,732",3450,440
2010-07-06,"340,057","340,057","330,210","338,088","55,369",3430,438
2010-07-07,"340,057","340,057","331,523","339,401","37,852",3443,440
2010-07-08,"338,088","343,340","337,431","343,340","37,619",3483,445
2010-07-09,"341,370","344,653","338,088","342,683","32,244",3477,444
2010-07-12,"343,996","347,278","342,683","345,309","23,357",3503,447
2010-07-13,"345,309","353,843","345,309","353,843","37,315",3590,458
2010-07-14,"351,874","361,065","351,874","356,469","53,768",3616,462
2010-07-15,"357,126","357,782","351,874","354,500","32,357",3596,459
2010-07-16,"351,874","361,721","351,874","361,065","28,426",3663,468
2010-07-19,"361,065","361,721","353,187","359,095","28,256",3643,465
2010-07-20,"357,126","363,034","351,874","359,752","31,104",3650,466
2010-07-21,"361,065","363,691","355,813","361,065","31,463",3663,468
2010-07-22,"357,782","364,347","357,782","361,065","34,234",3663,468
2010-07-23,"363,691","366,973","363,034","365,003","29,636",3703,473
2010-07-26,"363,034","364,347","357,782","358,439","25,909",3636,464
2010-07-27,"359,095","359,752","354,500","356,469","33,212",3616,462
2010-07-28,"357,782","367,629","356,469","363,034","36,846",3683,470
2010-07-29,"366,973","373,538","365,660","373,538","68,798",3790,484
2010-07-30,"376,164","380,759","368,286","371,568","44,659",3770,481
2010-08-02,"370,255","380,103","369,599","380,103","34,085",3856,492
2010-08-03,"378,133","380,759","374,194","376,820","26,475",3823,488
2010-08-04,"381,416","382,072","373,538","376,820","38,663",3823,488
2010-08-05,"373,538","383,385","373,538","378,790","27,131",3843,491
2010-08-06,"382,728","383,385","375,507","377,477","27,831",3830,489
2010-08-09,"374,851","380,759","361,065","379,446","27,416",3849,491
2010-08-10,"375,507","382,072","372,881","372,881","18,709",3783,483
2010-08-11,"370,255","376,820","369,599","371,568","24,032",3770,481
2010-08-12,"374,194","377,477","360,408","360,408","54,674",3656,467
2010-08-13,"364,347","364,347","357,126","359,752","77,595",3650,466
2010-08-16,"358,439","360,408","350,561","355,156","46,728",3603,460
2010-08-17,"355,156","361,721","351,217","357,782","32,441",3630,463
2010-08-18,"361,065","366,316","360,408","363,034","25,560",3683,470
2010-08-19,"366,316","376,164","363,691","374,194","43,550",3796,485
2010-08-20,"380,759","380,759","373,538","374,851","21,350",3803,485
2010-08-23,"380,759","382,728","373,538","374,851","19,944",3803,485
2010-08-24,"374,851","378,133","365,660","374,851","19,856",3803,485
2010-08-25,"380,103","380,103","368,942","368,942","16,058",3743,478
2010-08-26,"366,316","370,912","362,378","366,316","13,157",3716,474
2010-08-27,"371,568","373,538","363,691","369,599","25,828",3750,479
2010-08-30,"374,194","380,103","369,599","380,103","26,254",3856,492
2010-08-31,"379,446","382,728","375,507","378,790","26,682",3843,491
2010-09-01,"384,041","395,858","382,728","390,606","102,230",3963,506
2010-09-02,"393,232","399,797","387,980","397,828","58,721",4036,515
2010-09-03,"398,484","403,736","390,606","402,423","65,654",4083,521
2010-09-06,"410,301","410,301","397,171","404,392","56,211",4103,524
2010-09-07,"399,797","403,079","393,889","397,828","33,146",4036,515
2010-09-08,"392,576","397,828","391,263","394,545","34,341",4003,511
2010-09-09,"401,110","403,079","393,232","397,171","62,258",4029,514
2010-09-10,"397,828","401,766","394,545","394,545","43,945",4003,511
2010-09-13,"390,606","398,484","384,041","389,293","55,330",3949,504
2010-09-14,"392,576","393,232","380,759","389,293","46,425",3949,504
2010-09-15,"386,667","390,606","384,698","387,980","50,430",3936,502
2010-09-16,"389,293","401,766","388,637","399,141","38,579",4049,517
2010-09-17,"392,576","405,049","392,576","399,141","30,893",4049,517
2010-09-20,"406,362","407,018","384,698","384,698","34,453",3903,498
2010-09-24,"393,889","400,454","387,324","400,454","73,235",4063,519
2010-09-27,"399,141","403,079","395,858","396,515","21,361",4023,513
2010-09-28,"391,263","395,858","385,354","385,354","36,451",3909,499
2010-09-29,"387,980","393,232","387,324","392,576","44,735",3983,508
2010-09-30,"387,980","394,545","387,980","394,545","42,388",4003,511
2010-10-01,"401,766","405,049","401,110","401,766","48,309",4076,520
2010-10-04,"401,766","403,736","401,110","401,766","40,667",4076,520
2010-10-05,"401,766","408,331","401,110","405,049","61,042",4109,525
2010-10-06,"403,079","418,179","402,423","412,270","47,383",4182,534
2010-10-07,"408,331","412,270","404,392","408,988","27,994",4149,530
2010-10-08,"407,018","413,583","405,705","407,018","22,479",4129,527
2010-10-11,"414,240","414,240","405,705","408,331","16,735",4143,529
2010-10-12,"403,736","407,675","399,797","401,766","20,315",4076,520
2010-10-13,"401,766","404,392","387,324","387,324","42,096",3929,502
2010-10-14,"390,606","400,454","390,606","395,858","49,688",4016,513
2010-10-15,"406,362","406,362","394,545","397,828","40,591",4036,515
2010-10-18,"397,828","401,766","392,576","395,858","27,986",4016,513
2010-10-19,"393,889","395,858","384,041","384,041","33,775",3896,497
2010-10-20,"387,324","393,232","377,477","386,667","27,378",3923,501
2010-10-21,"393,889","393,889","384,041","390,606","35,860",3963,506
2010-10-22,"395,202","395,858","391,263","395,202","17,700",4009,512
2010-10-25,"391,263","408,988","390,606","408,988","40,150",4149,530
2010-10-26,"403,079","408,988","389,293","390,606","44,997",3963,506
2010-10-27,"390,606","393,889","381,416","384,041","44,073",3896,497
2010-10-28,"384,698","387,324","378,790","378,790","41,369",3843,491
2010-10-29,"387,980","387,980","374,851","374,851","45,741",3803,485
2010-11-01,"376,164","386,011","374,851","380,759","35,657",3863,493
2010-11-02,"381,416","384,698","374,194","382,728","29,752",3883,496
2010-11-03,"380,103","391,919","380,103","384,041","39,282",3896,497
2010-11-04,"383,385","384,698","379,446","380,759","30,621",3863,493
2010-11-05,"378,133","384,041","376,820","379,446","59,479",3849,491
2010-11-08,"378,790","380,759","368,286","369,599","82,958",3750,479
2010-11-09,"368,286","371,568","366,316","370,912","78,016",3763,480
2010-11-10,"372,225","373,538","369,599","371,568","51,202",3770,481
2010-11-11,"371,568","378,133","359,095","359,095","124,432",3643,465
2010-11-12,"368,942","374,194","367,629","367,629","95,952",3730,476
2010-11-15,"372,225","374,194","368,286","368,286","55,452",3736,477
2010-11-16,"374,194","374,194","367,629","367,629","62,120",3730,476
2010-11-17,"368,286","370,912","367,629","367,629","40,000",3730,476
2010-11-18,"372,881","375,507","368,942","370,912","68,397",3763,480
2010-11-19,"371,568","374,194","368,942","373,538","39,871",3790,484
2010-11-22,"373,538","380,103","372,881","377,477","28,612",3830,489
2010-11-23,"380,103","382,072","374,851","378,790","41,990",3843,491
2010-11-24,"380,759","382,072","370,255","378,790","56,392",3843,491
2010-11-25,"379,446","382,728","374,194","379,446","30,321",3849,491
2010-11-26,"384,041","387,324","379,446","383,385","41,470",3889,496
2010-11-29,"385,354","388,637","375,507","380,759","40,896",3863,493
2010-11-30,"378,133","378,133","372,225","372,225","73,831",3776,482
2010-12-01,"373,538","379,446","372,881","379,446","34,920",3849,491
2010-12-02,"378,133","379,446","368,942","368,942","98,056",3743,478
2010-12-03,"370,912","372,881","369,599","372,225","51,882",3776,482
2010-12-06,"373,538","373,538","370,912","372,881","26,791",3783,483
2010-12-07,"373,538","381,416","371,568","378,790","37,034",3843,491
2010-12-08,"377,477","380,759","372,225","372,225","25,761",3776,482
2010-12-09,"376,164","378,790","372,225","378,790","41,302",3843,491
2010-12-10,"374,851","375,507","367,629","368,286","65,832",3736,477
2010-12-13,"366,316","368,942","363,691","367,629","76,128",3730,476
2010-12-14,"370,255","371,568","366,316","371,568","32,392",3770,481
2010-12-15,"369,599","370,255","366,316","370,255","30,836",3756,479
2010-12-16,"369,599","370,912","367,629","369,599","11,142",3750,479
2010-12-17,"370,255","372,881","368,286","368,942","26,112",3743,478
2010-12-20,"370,912","374,851","368,942","374,851","43,723",3803,485
2010-12-21,"377,477","382,072","375,507","380,759","29,463",3863,493
2010-12-22,"381,416","389,950","381,416","386,667","39,762",3923,501
2010-12-23,"389,950","392,576","380,103","392,576","37,467",3983,508
2010-12-24,"393,889","395,202","386,011","391,919","18,210",3976,508
2010-12-27,"395,202","395,202","389,950","391,919","15,723",3976,508
2010-12-28,"394,545","395,858","387,980","389,293","19,840",3949,504
2010-12-29,"441,155","441,155","407,018","407,018","167,476",4129,527
2010-12-30,"408,988","410,957","399,141","403,079","58,109",4089,522
2011-01-03,"405,705","405,705","399,141","403,736","38,175",2133,318
2011-01-04,"402,423","405,049","401,110","403,079","28,675",2130,318
2011-01-05,"399,141","403,079","398,484","402,423","42,497",2126,317
2011-01-06,"403,079","403,079","391,263","391,263","59,383",2067,309
2011-01-07,"390,606","413,583","388,637","408,988","141,574",2161,323
2011-01-10,"407,018","408,988","401,110","406,362","55,358",2147,321
2011-01-11,"408,988","412,927","402,423","406,362","35,707",2147,321
2011-01-12,"410,301","412,270","404,392","407,018","30,626",2151,321
2011-01-13,"404,392","406,362","399,141","399,141","56,535",2109,315
2011-01-14,"399,141","399,797","395,202","396,515","36,872",2095,313
2011-01-17,"397,171","405,705","393,889","395,858","39,930",2092,312
2011-01-18,"393,232","393,232","378,790","380,759","93,180",2012,300
2011-01-19,"381,416","382,072","371,568","374,194","107,005",1977,295
2011-01-20,"375,507","392,576","372,225","389,293","93,087",2057,307
2011-01-21,"393,889","403,079","381,416","384,041","140,095",2029,303
2011-01-24,"382,728","383,385","375,507","375,507","59,425",1984,296
2011-01-25,"376,164","379,446","373,538","373,538","61,526",1974,295
2011-01-26,"372,225","374,851","369,599","371,568","65,985",1963,293
2011-01-27,"370,912","376,820","370,912","372,225","58,726",1967,294
2011-01-28,"374,194","380,103","373,538","378,133","35,804",1998,298
2011-01-31,"380,103","382,072","376,164","378,133","56,796",1998,298
2011-02-01,"386,667","386,667","367,629","367,629","78,681",971,145
2011-02-07,"382,728","383,385","366,973","367,629","118,706",971,145
2011-02-08,"370,912","371,568","363,690","367,629","58,095",971,145
2011-02-09,"366,316","367,629","361,064","363,690","52,700",961,143
2011-02-10,"363,690","367,629","345,965","345,965","114,194",914,136
2011-02-11,"348,591","348,591","336,118","337,431","84,686",891,133
2011-02-14,"337,431","353,843","337,431","350,561","70,128",926,138
2011-02-15,"350,561","355,156","345,309","351,217","52,881",928,139
2011-02-16,"352,530","363,034","352,530","361,064","108,285",954,142
2011-02-17,"361,721","372,225","354,500","361,064","86,013",954,142
2011-02-18,"359,751","370,255","357,782","365,003","56,345",964,144
2011-02-21,"372,225","372,225","351,874","355,156","72,415",938,140
2011-02-22,"354,500","354,500","339,400","340,713","60,387",900,134
2011-02-23,"341,370","351,217","338,087","349,248","69,056",923,138
2011-02-24,"349,248","349,248","338,744","340,057","67,502",898,134
2011-02-25,"334,805","335,462","327,584","328,240","138,925",867,129
2011-02-28,"329,553","338,087","327,584","327,584","146,325",865,129
2011-03-02,"331,523","336,118","329,553","332,179","135,315",878,131
2011-03-03,"337,431","340,057","332,179","336,118","98,889",888,133
2011-03-04,"336,118","346,622","334,805","342,683","180,859",905,135
2011-03-07,"343,996","347,935","339,400","341,370","71,914",902,135
2011-03-08,"346,622","359,095","341,370","347,278","114,143",917,137
2011-03-09,"348,591","349,904","340,057","342,683","71,303",905,135
2011-03-10,"338,744","343,339","332,179","332,836","184,244",879,131
2011-03-11,"334,149","347,935","329,553","341,370","109,661",902,135
2011-03-14,"334,805","347,278","328,240","347,278","94,291",917,137
2011-03-15,"342,683","346,622","332,179","333,492","118,300",881,132
2011-03-16,"334,149","340,713","328,240","331,523","108,562",876,131
2011-03-17,"326,927","327,584","319,050","322,332","149,489",852,127
2011-03-18,"322,332","330,210","321,675","329,553","88,953",871,130
2011-03-21,"327,584","330,210","324,958","328,897","77,268",869,130
2011-03-22,"328,240","332,179","327,584","332,179","92,675",878,131
2011-03-23,"329,553","330,866","320,362","321,675","196,388",850,127
2011-03-24,"319,706","321,019","317,080","318,393","165,169",841,126
2011-03-25,"319,050","322,988","315,767","317,080","147,924",838,125
2011-03-28,"317,080","323,645","315,111","321,675","146,335",850,127
2011-03-29,"322,332","325,614","322,332","325,614","62,735",860,128
2011-03-30,"322,332","331,523","319,050","331,523","148,220",876,131
2011-03-31,"332,179","342,683","331,523","342,683","136,100",905,135
2011-04-01,"343,996","343,996","334,149","342,026","174,872",904,135
2011-04-04,"342,683","353,843","341,370","351,217","207,096",928,139
2011-04-05,"354,500","357,125","345,965","351,874","119,252",930,139
2011-04-06,"348,591","351,217","336,118","337,431","95,773",891,133
2011-04-07,"336,775","342,683","332,836","341,370","84,661",902,135
2011-04-08,"337,431","340,057","334,805","336,775","120,364",890,133
2011-04-11,"338,087","340,057","336,118","338,087","98,445",893,133
2011-04-12,"337,431","338,087","332,836","338,087","83,066",893,133
2011-04-13,"341,370","345,965","338,744","343,996","88,955",909,136
2011-04-14,"339,400","343,339","332,836","340,057","89,750",898,134
2011-04-15,"339,400","340,057","333,492","336,118","62,307",888,133
2011-04-18,"337,431","340,057","333,492","333,492","65,201",881,132
2011-04-19,"330,866","331,523","327,584","330,866","80,208",874,130
2011-04-20,"332,836","336,118","330,210","334,149","63,811",883,132
2011-04-21,"337,431","357,125","337,431","357,125","248,553",943,141
2011-04-22,"354,500","357,125","349,248","357,125","67,270",943,141
2011-04-25,"357,782","357,782","352,530","355,812","75,401",940,140
2011-04-26,"355,812","358,438","349,248","358,438","114,741",947,141
2011-04-27,"359,095","365,660","354,500","354,500","333,239",937,140
2011-04-28,"354,500","354,500","354,500","354,500",0,937,140
2011-04-29,"354,500","354,500","354,500","354,500",0,937,140
2011-05-02,"354,500","354,500","354,500","354,500",0,937,140
2011-05-03,"354,500","354,500","354,500","354,500",0,937,140
2011-05-04,"354,500","354,500","354,500","354,500",0,937,140
2011-05-06,"354,500","354,500","354,500","354,500",0,937,140
2011-05-09,"354,500","354,500","354,500","354,500",0,937,140
2011-05-11,"354,500","354,500","354,500","354,500",0,937,140
2011-05-12,"354,500","354,500","354,500","354,500",0,937,140
2011-05-13,"354,500","354,500","354,500","354,500",0,937,140
2011-05-16,"354,500","354,500","354,500","354,500",0,937,140
2011-05-17,"354,500","354,500","354,500","354,500",0,937,140
2011-05-18,"354,500","354,500","354,500","354,500",0,937,140
2011-05-19,"354,500","354,500","354,500","354,500",0,937,140
2011-05-20,"354,500","354,500","354,500","354,500",0,937,140
2011-05-23,"354,500","354,500","354,500","354,500",0,937,140
2011-05-24,"354,500","354,500","354,500","354,500",0,937,140
2011-05-25,"354,500","354,500","354,500","354,500",0,937,140
2011-05-26,"354,500","354,500","354,500","354,500",0,937,140
2011-05-27,"354,500","354,500","354,500","354,500",0,937,140
2011-05-30,"354,500","354,500","354,500","354,500",0,937,140
2011-05-31,"354,500","354,500","354,500","354,500",0,937,140
2011-06-01,"354,500","354,500","354,500","354,500",0,937,140
2011-06-02,"354,500","354,500","354,500","354,500",0,937,140
2011-06-03,"354,500","354,500","354,500","354,500",0,937,140
2011-06-07,"354,500","354,500","354,500","354,500",0,937,140
2011-06-08,"354,500","354,500","354,500","354,500",0,937,140
2011-06-09,"354,500","354,500","354,500","354,500",0,937,140
2011-06-10,"354,500","407,500","349,000","407,500","322,652",1414,211
2011-06-13,"406,500","407,500","366,500","366,500","174,250",1271,190
2011-06-14,"367,000","367,500","347,000","349,000","182,827",1211,181
2011-06-15,"349,000","353,000","336,500","340,000","144,077",1179,176
2011-06-16,"340,000","350,000","335,500","337,000","129,486",1169,174
2011-06-17,"341,000","343,500","333,500","342,000","50,664",1186,177
2011-06-20,"331,500","333,000","321,000","323,000","57,285",1120,167
2011-06-21,"320,500","325,000","311,500","319,000","56,721",1107,165
2011-06-22,"321,500","326,500","319,500","322,000","50,843",1117,167
2011-06-23,"324,000","326,000","316,500","316,500","76,183",1098,164
2011-06-24,"314,500","325,500","313,500","323,000","81,955",1120,167
2011-06-27,"323,500","323,500","319,000","323,000","48,083",1120,167
2011-06-28,"324,000","328,000","324,000","326,000","34,306",1131,169
2011-06-29,"329,500","336,000","326,000","326,000","48,734",1131,169
2011-06-30,"328,000","340,000","321,000","339,500","45,558",1178,176
2011-07-01,"347,500","347,500","335,500","336,000","22,451",1165,174
2011-07-04,"337,000","338,000","331,500","336,000","21,817",1165,174
2011-07-05,"335,500","343,500","334,500","343,000","28,437",1190,178
2011-07-06,"344,000","345,000","338,000","339,000","17,739",1176,176
2011-07-07,"338,000","348,500","338,000","348,000","50,823",1207,180
2011-07-08,"346,500","349,000","343,500","348,000","19,765",1207,180
2011-07-11,"345,000","348,500","343,500","347,500","22,423",1205,180
2011-07-12,"347,500","349,000","343,500","343,500","18,359",1192,178
2011-07-13,"348,000","350,500","344,500","349,500","47,344",1212,181
2011-07-14,"355,000","355,500","343,500","348,000","49,754",1207,180
2011-07-15,"350,000","355,000","348,500","353,500","42,784",1226,183
2011-07-18,"355,000","355,500","346,000","348,000","34,998",1207,180
2011-07-19,"348,000","348,000","343,500","345,500","25,552",1198,179
2011-07-20,"345,000","349,000","345,000","348,000","42,546",1207,180
2011-07-21,"349,500","350,000","346,000","349,500","25,688",1212,181
2011-07-22,"347,500","351,000","341,500","344,500","26,112",1195,178
2011-07-25,"341,500","341,500","337,000","337,000","14,158",1169,174
2011-07-26,"335,500","343,500","335,000","335,000","19,923",1162,173
2011-07-27,"333,500","339,500","330,500","336,000","26,499",1165,174
2011-07-28,"333,000","333,500","328,500","331,000","26,149",1148,171
2011-07-29,"330,000","333,500","327,500","328,000","25,148",1138,170
2011-08-01,"328,500","334,500","328,500","329,000","20,630",1141,170
2011-08-02,"333,500","337,000","328,500","335,000","44,589",1162,173
2011-08-03,"335,500","336,000","328,000","333,000","51,520",1155,172
2011-08-04,"333,000","333,000","324,000","324,000","39,692",1124,168
2011-08-05,"308,000","330,000","299,500","299,500","80,599",1039,155
2011-08-08,"297,000","308,000","293,500","297,500","98,743",1032,154
2011-08-09,"295,000","299,000","282,000","290,000","58,101",1006,150
2011-08-10,"299,000","302,000","288,000","292,000","76,593",1013,151
2011-08-11,"281,000","303,000","279,500","296,500","79,780",1028,154
2011-08-12,"305,500","329,000","297,500","315,500","82,020",1094,163
2011-08-16,"317,500","324,000","316,500","319,000","80,079",1107,165
2011-08-17,"315,000","329,000","315,000","324,000","50,648",1124,168
2011-08-18,"324,000","333,000","320,500","333,000","84,089",1155,172
2011-08-19,"329,500","335,500","322,000","332,000","46,286",1152,172
2011-08-22,"334,500","337,500","322,500","333,000","41,035",1155,172
2011-08-23,"336,000","351,000","330,000","348,000","53,558",1207,180
2011-08-24,"344,500","347,500","336,500","340,000","38,125",1179,176
2011-08-25,"335,500","344,000","325,500","333,000","39,156",1155,172
2011-08-26,"328,000","339,000","311,000","311,000","48,323",1079,161
2011-08-29,"314,000","317,500","307,500","310,000","24,011",1075,161
2011-08-30,"313,000","321,500","311,000","320,000","49,274",1110,166
2011-08-31,"320,000","320,000","310,500","319,500","58,070",1108,165
2011-09-01,"320,000","327,000","313,000","313,000","53,264",1086,162
2011-09-02,"310,500","313,000","306,000","306,000","48,340",1061,158
2011-09-05,"303,000","303,000","297,500","299,000","43,901",1037,155
2011-09-06,"292,000","293,500","285,000","288,000","73,264",999,149
2011-09-07,"292,000","298,000","289,000","296,500","51,501",1028,154
2011-09-08,"297,500","308,000","294,000","297,000","87,485",1030,154
2011-09-09,"296,500","298,500","285,500","294,000","51,290",1020,152
2011-09-14,"291,000","297,000","286,000","297,000","32,010",1030,154
2011-09-15,"297,500","316,500","297,500","316,500","98,753",1098,164
2011-09-16,"316,500","328,500","311,500","322,500","93,446",1119,167
2011-09-19,"325,000","325,000","315,500","321,500","45,272",1115,166
2011-09-20,"324,000","327,000","306,000","310,000","34,649",1075,161
2011-09-21,"308,000","311,500","300,000","311,500","59,809",1081,161
2011-09-22,"301,000","303,500","291,000","291,000","70,364",1009,151
2011-09-23,"279,500","283,500","273,000","273,000","75,197",947,141
2011-09-26,"273,500","282,500","273,000","281,000","53,115",975,145
2011-09-27,"283,500","292,000","281,500","285,000","59,289",989,148
2011-09-28,"285,000","289,500","279,000","279,000","32,656",968,144
2011-09-29,"275,500","283,000","275,000","280,000","43,690",971,145
2011-09-30,"282,000","283,500","275,000","275,000","50,902",954,142
2011-10-04,"265,000","280,000","260,000","279,500","53,106",970,145
2011-10-05,"280,000","280,000","260,000","260,000","40,684",902,135
2011-10-06,"265,000","265,500","258,000","260,500","60,725",904,135
2011-10-07,"263,000","271,500","263,000","270,000","38,986",937,140
2011-10-10,"266,000","272,500","266,000","268,000","47,775",930,139
2011-10-11,"272,000","282,000","271,500","281,500","63,409",976,146
2011-10-12,"277,500","287,000","274,500","287,000","46,033",996,149
2011-10-13,"287,000","291,000","284,500","286,500","43,410",994,148
2011-10-14,"289,000","290,000","281,000","284,000","44,655",985,147
2011-10-17,"281,000","286,500","281,000","284,000","29,506",985,147
